name,depth,hidden,in_dim,epochs,lr,batch,seed,epoch,pair_acc,pair_sep,wout_norm_rho,wall_C,reassembly_mse,reassembly_success,train_loss
d16w32,16,32,16,150,0.001,256,1,75,0.125,-0.8745086119041895,0.22647058823529412,0.1895679691307639,1.8006584861154329,False,0.08976670354604721
d16w32,16,32,16,150,0.001,256,1,150,0.125,-0.8959134477445185,0.24705882352941175,0.20439289737665114,1.725796035311064,False,0.0827099084854126
d16w64,16,64,24,150,0.001,256,0,0,0.0625,-0.7376959321067672,0.2323529411764706,0.0,8.709818666958714,False,9.83436393737793
d16w64,16,64,24,150,0.001,256,0,1,0.0625,-0.7134326803602047,0.2823529411764706,0.5837698868056229,8.680779446008524,False,2.693965196609497
d16w64,16,64,24,150,0.001,256,0,2,0.125,-0.7206749077368686,0.22647058823529412,0.6119647421296704,7.172640677763263,False,1.8880972862243652
d16w64,16,64,24,150,0.001,256,0,5,0.1875,-0.7259680530780637,0.2058823529411765,0.6154461027256886,6.969728024734983,False,1.4778110980987549
d16w64,16,64,24,150,0.001,256,0,10,0.0625,-0.7407664890095106,0.4970588235294117,0.6748945902065728,8.931119898690289,False,0.9237544536590576
d16w64,16,64,24,150,0.001,256,0,20,0.1875,-0.743922521495648,0.7235294117647059,0.7549280924551106,7.5691344153639,False,0.47018834948539734
d16w64,16,64,24,150,0.001,256,0,40,0.1875,-0.694032341510029,0.6470588235294118,0.7219809610877853,7.420482021191341,False,0.365349680185318
d16w64,16,64,24,150,0.001,256,0,70,0.25,-0.6506607472393829,0.6676470588235294,0.6891423141429175,6.408191912861523,False,0.3513735830783844
d16w64,16,64,24,150,0.001,256,0,75,0.25,-0.6493050378064146,0.6705882352941177,0.686042240357583,5.678708081057771,False,0.3460540175437927
d16w64,16,64,24,150,0.001,256,0,150,0.25,-0.6334971893603978,0.6235294117647059,0.6732304126429579,6.805459158136823,False,0.35282593965530396
d16w64,16,64,24,150,0.001,256,1,0,0.125,-0.5595241771774808,-0.3970588235294118,-0.0001776341179453498,10.496009162335376,False,10.849844932556152
d16w64,16,64,24,150,0.001,256,1,1,0.125,-0.6096263497988395,-0.3411764705882353,0.3326174090191094,7.996190842554882,False,2.8519363403320312
d16w64,16,64,24,150,0.001,256,1,2,0.1875,-0.6026077388945472,-0.3382352941176471,0.34899429953585326,7.175497560435242,False,1.8452295064926147
d16w64,16,64,24,150,0.001,256,1,5,0.1875,-0.5666085134628458,-0.2911764705882353,0.44512017114234853,6.572223768572946,False,1.4796340465545654
d16w64,16,64,24,150,0.001,256,1,10,0.125,-0.5803702574749642,0.21470588235294116,0.4708651525175416,7.530172561190305,False,0.8997220993041992
d16w64,16,64,24,150,0.001,256,1,20,0.125,-0.5226715053759768,0.45,0.49782989976189024,7.817654954064104,False,0.5903465151786804
d16w64,16,64,24,150,0.001,256,1,40,0.125,-0.5348285913198173,0.5029411764705883,0.49007006269659364,7.6701316976093254,False,0.47626572847366333
d16w64,16,64,24,150,0.001,256,1,70,0.125,-0.5498655661268113,0.5352941176470588,0.5005959626480481,7.765899079551994,False,0.47655415534973145
d16w64,16,64,24,150,0.001,256,1,75,0.125,-0.5529624420794355,0.5352941176470588,0.5016719874923051,7.761279873766353,False,0.476508229970932
d16w64,16,64,24,150,0.001,256,1,150,0.1875,-0.549439753959544,0.5441176470588236,0.5271781967607169,7.9544099780468995,False,0.46989327669143677
