pair_acc,mse_asc_seed,mse_desc_seed,mse_asc_hc,mse_desc_hc,mse_asc_sa,mse_desc_sa,train_loss,seed,epoch
1.0,4.281170998206569,1.3949297738665218,2.296446717881894,0.503653993822637,0.11584388588024508,0.1238678441183476,0.11584387719631195,0,25
1.0,4.1067755386839595,3.454105951284601,3.0224340833942107,0.6869704514504815,0.12556878793724777,0.06344109097876051,0.06191299855709076,0,100
1.0,5.33531769396866,6.791645051507065,1.220814040467366,2.0079369159510922,0.045166039319620495,0.04559760062820624,0.04480920359492302,0,400
1.0,6.626084694730265,3.467193146421723,1.598137782842924,2.826571584523661,0.03709882310341536,0.07933836139967121,0.029501045122742653,0,800
1.0,6.294347162106418,2.2964769729739354,5.074076239107371,0.4987272240364724,0.12498207363446948,0.12498207363446948,0.1249820813536644,1,25
1.0,6.225657016791273,3.4566810009681057,4.164161891209753,1.7082128547222442,0.07645424307023756,0.07645424307023756,0.07693769037723541,1,100
1.0,7.958996461233722,3.3845118361879685,4.814416872414846,2.3319900667044084,0.04979068541011202,0.07567689531823404,0.049653757363557816,1,400
1.0,5.234625008074561,4.8443271190169765,3.9599587633351554,3.1215821435539115,0.033743152943519,0.067160308244351,0.033710088580846786,1,800
