name,depth,hidden,in_dim,epochs,lr,batch,seed,epoch,pair_acc,pair_sep,wout_rho,seed_mse_asc,seed_mse_desc,hc_asc,hc_desc,wout_norms,sa_asc,sa_desc,train_loss
d8_h32,8,32,16,200,0.003,256,1,5,0.25,-0.5577098976940599,0.0,1.461505727224931,1.7946554317977537,1.3668181481283828,1.4431788291443943,"[2.5749545166721513, 2.5091587802897855, 2.5769736445507863, 2.479920892769267, 2.456502688810384, 2.4510343493806324, 2.5167568850992117, 2.645142720806512]",1.296606424432627,1.296606424432627,0.17021386325359344
d8_h32,8,32,16,200,0.003,256,1,10,1.0,-0.3392045380917759,-0.1666666666666667,1.1311326539820006,0.545327954665079,0.07473373341972074,0.39601546283260564,"[2.665640839921582, 2.634291040207266, 2.7600837656982455, 2.5797132916225136, 2.54232412209559, 2.5884205939887535, 2.5921974573066007, 2.7014875169212407]",0.07473373341972074,0.07473373341972074,0.07473373413085938
d8_h32,8,32,16,200,0.003,256,1,25,1.0,-0.29231825453431176,-0.38095238095238104,1.3886198015379527,0.6805676650927669,0.13755082667563118,0.22227911961988403,"[2.717269552790146, 2.7931834441779024, 2.9570465370339436, 2.62688656821013, 2.6595613661008164, 2.757631743423812, 2.667203570471077, 2.7122689665913384]",0.021203209139530152,0.021203209139530152,0.021203206852078438
d8_h32,8,32,16,200,0.003,256,1,50,1.0,-0.32324327827411503,-0.4285714285714286,1.2524621223429813,0.5569290320949726,0.13253946738573383,0.2317116007012437,"[2.774556806739344, 2.866372077024795, 3.057388644117583, 2.6538983620996377, 2.7051024946322673, 2.802530957666749, 2.702886977074202, 2.7315105090996643]",0.01401788933753654,0.01401788933753654,0.014017891138792038
d8_h32,8,32,16,200,0.003,256,1,100,1.0,-0.3306936216393892,-0.523809523809524,1.188074632421744,0.6853634150574346,0.42721697047185486,0.22653252473834992,"[2.856264499159694, 2.9199361590503194, 3.1465797376234876, 2.6848826663624465, 2.7337517322652385, 2.8549117374887523, 2.75143950178503, 2.749721837959713]",0.010941870050195743,0.010941870050195743,0.010941869579255581
d8_h32,8,32,16,200,0.003,256,1,200,1.0,-0.34144945140562666,-0.5952380952380953,1.272352918648037,0.5571684514285784,0.4073415147323201,0.2573623362389051,"[2.8925330562996505, 2.9437353795476158, 3.18611070269803, 2.7003169640404443, 2.7559416094640574, 2.8838536430415624, 2.7817868237583276, 2.7552725051747964]",0.008860398700542563,0.008860398700542563,0.008860398083925247
d8_h32,8,32,16,200,0.003,256,2,0,0.375,-0.7524104434501007,-0.09523809523809526,3.2794692375806735,3.4383723075288044,2.9858353675703513,3.0573004296494766,"[2.2729073819818777, 2.3423851471691775, 2.2480318941911173, 2.300972301659253, 2.309205218950963, 2.331035170145028, 2.3199725734721777, 2.237881740983238]",2.947925451337798,2.947925451337798,3.771660566329956
d8_h32,8,32,16,200,0.003,256,2,1,0.375,-0.8622276111898137,-0.07142857142857144,1.4687633808271547,1.579663011380496,1.4114888194897084,1.4147048837593568,"[2.2828107765465764, 2.4166893976166928, 2.3455600786508124, 2.375472565166361, 2.3598935733299466, 2.3937362073378035, 2.387768218007433, 2.241787864245613]",1.2123995974752457,1.222243193156809,0.6220231652259827
d8_h32,8,32,16,200,0.003,256,2,2,0.375,-0.8348066074161109,-0.07142857142857144,1.380943764177804,1.434537462294731,1.2975022470022115,1.291794544128415,"[2.2776497045740367, 2.4414200741480205, 2.3575998803042797, 2.3921273446429185, 2.364878080970185, 2.4063126643148465, 2.4055233882206863, 2.245612106548183]",1.1363891529564751,1.1482974955852372,0.5643744468688965
d8_h32,8,32,16,200,0.003,256,2,5,0.625,-0.7441996717356588,-0.2380952380952381,1.048001726363159,1.3749418713457575,0.775386462753728,0.7537178879920947,"[2.446204185521647, 2.6624578373839882, 2.4822966925691077, 2.5644361946575227, 2.4137847176412746, 2.537890056682842, 2.599992536302537, 2.315793518597177]",0.7051712131923475,0.7051712131923475,0.2063131183385849
d8_h32,8,32,16,200,0.003,256,2,10,0.625,-0.5730801669121414,-0.2380952380952381,1.1180310539603342,1.6544981544140014,0.9563074329685926,0.9401481304549265,"[2.6025155692834856, 2.7844332157791905, 2.5814238379919536, 2.6714443063354096, 2.454375515506523, 2.7127978339011, 2.7364960781492993, 2.4104482881057074]",0.7948031540117386,0.7948031540117386,0.08591314405202866
d8_h32,8,32,16,200,0.003,256,2,25,0.75,-0.44923573844060033,-0.4761904761904762,1.5362282135078917,1.2705730030990638,0.9468274634712043,0.8125559604639454,"[2.8176846651234824, 2.9488192907027555, 2.7801777403273027, 2.81876979494396, 2.529886331245923, 2.855469096628291, 2.7911909543765083, 2.5005634034582576]",0.5766234828994204,0.5766234828994204,0.02952982299029827
d8_h32,8,32,16,200,0.003,256,2,50,1.0,-0.3813414066356392,-0.6904761904761906,1.71573751177029,0.7050396721065507,0.6487612837095748,0.4302997576389389,"[2.904726978384718, 3.040888565812326, 2.9278892890087618, 2.8917499995504987, 2.596406446928879, 2.9170729148194643, 2.805866327102499, 2.571821278970779]",0.016170573704829053,0.016170573704829053,0.016170574352145195
d8_h32,8,32,16,200,0.003,256,2,100,1.0,-0.3555675430181944,-0.8095238095238096,1.7699639013202597,0.5692584781758776,0.29948395540030637,0.01076994625024645,"[2.9808569011857315, 3.1093739221123626, 3.0403365302907677, 2.9542168594255505, 2.68067147015793, 2.973759987987486, 2.8579702782615546, 2.5980048468047503]",0.01076994625024645,0.01076994625024645,0.010769947431981564
d8_h32,8,32,16,200,0.003,256,2,200,1.0,-0.36165205344254947,-0.8095238095238096,1.7513490197227548,0.5807890548044706,0.3052954216239799,0.009584001341406235,"[3.01707960037526, 3.1304203346030324, 3.080547775851589, 2.9749788063929397, 2.72955607117719, 3.0098831199981966, 2.8932844747883473, 2.612848782992632]",0.009584001341406235,0.009584001341406235,0.009584002196788788
d16_h32,16,32,16,300,0.003,256,0,0,0.125,-0.6789112283310261,-0.008823529411764706,3.4950129636183593,3.5400853105893257,3.067623917382101,3.047861744615755,"[2.347202592742915, 2.260971417437982, 2.2174161961710426, 2.3032826555640655, 2.344082833208727, 2.357241150707518, 2.2812745997616077, 2.3264413127061214, 2.292932492054671, 2.335705474298733, 2.2695225227535727, 2.3913267245239753, 2.335455104087938, 2.3058219933495026, 2.3231479763363936, 2.2238764877352875]",2.6359791122974428,2.533431205290574,2.708150863647461
d16_h32,16,32,16,300,0.003,256,0,1,0.1875,-0.6921920239003924,-0.03529411764705882,2.4952164243005694,3.020041029068905,2.3119549877003007,2.759256148430671,"[2.3545819121130265, 2.2942970262000464, 2.229352356260575, 2.301526227118853, 2.3734732914086125, 2.3799494697967005, 2.29694368764226, 2.3513769353356304, 2.312494160932296, 2.339806869427648, 2.2938877788728416, 2.4022441481194794, 2.3412568018290667, 2.308441208440763, 2.333989210542242, 2.2347454162414953]",1.8805093900441103,1.9089716251116273,0.5861811637878418
d16_h32,16,32,16,300,0.003,256,0,2,0.3125,-0.6631431892552785,-0.17941176470588235,2.4274920854295896,2.562823931056709,2.1481601888312594,2.29728309414102,"[2.3830422434743146, 2.3174199326989995, 2.250794402846556, 2.3231581667577106, 2.389332094370044, 2.399360587423382, 2.3042198885403313, 2.3633349190535657, 2.347661148676473, 2.3560970180573437, 2.3077296944744803, 2.408007078817822, 2.3471862310972567, 2.3132257092354305, 2.342862752456595, 2.231267674559115]",1.4556830485449106,1.43972940202146,0.44152161478996277
d16_h32,16,32,16,300,0.003,256,0,5,0.375,-0.557640792619332,-0.4617647058823529,2.203220736031117,2.460006244333921,1.879555429104294,1.7816482729920127,"[2.4987788982992334, 2.4091304862234653, 2.3490661729057716, 2.383332828551591, 2.453365552104085, 2.4752795475211955, 2.3595266088499134, 2.4307682355809166, 2.4641153831812, 2.398694330842618, 2.338306457871542, 2.450195333240085, 2.3661580236644544, 2.383599217418278, 2.3531763043233145, 2.251533056677219]",1.0186592315106069,1.0160351684273583,0.17299805581569672
d16_h32,16,32,16,300,0.003,256,0,10,0.5,-0.524016845601723,-0.3558823529411765,1.8845071323789964,2.071193146612768,1.114972409342964,0.9799896479585398,"[2.546541162695695, 2.4266592196734944, 2.367932241287423, 2.4168816820400227, 2.4839790367911165, 2.4999489794540164, 2.374158169225472, 2.4571327420451836, 2.544793779152854, 2.451234808876273, 2.350516008817884, 2.526842442771173, 2.383686595076101, 2.440147956609346, 2.371717233655231, 2.249648967223084]",0.6903464702844243,0.661832540291281,0.06191527470946312
d16_h32,16,32,16,300,0.003,256,0,25,0.8125,-0.5943452907434381,-0.23823529411764705,0.8508712625330904,1.8047554281565628,0.6324780278654674,1.0225806857694075,"[2.5787633429986383, 2.470877823179926, 2.4179800784217527, 2.451508543715789, 2.5434140361117623, 2.579211490771349, 2.4260797270992285, 2.5795918127389057, 2.6187825812411014, 2.4832208505557554, 2.3662952444985486, 2.6323427484646826, 2.455538639221129, 2.5098645510601383, 2.397172415313435, 2.2520430592335527]",0.2782016232908744,0.2584143234511269,0.018459651619195938
d16_h32,16,32,16,300,0.003,256,0,50,0.8125,-0.5056748399912444,-0.18529411764705883,0.777547180006467,1.9618447464593374,0.5855362262855475,0.8055325056006659,"[2.6102433395339264, 2.499106938418202, 2.463248182508173, 2.4963506978247914, 2.5798669461563737, 2.6343315283987323, 2.4752038340125795, 2.6805579853010113, 2.646181131683434, 2.5187174959525516, 2.387584741900394, 2.6677992336058804, 2.5251054742244503, 2.585981779170876, 2.423719142868118, 2.269064754767565]",0.2572557230246888,0.19049608335415497,0.014117884449660778
d16_h32,16,32,16,300,0.003,256,0,100,0.8125,-0.5676993637393866,-0.13529411764705881,0.74340860767056,1.7337415461147874,0.6207104220723381,1.378875673978861,"[2.657492711658758, 2.5410461240267375, 2.512851118159696, 2.5473630722173177, 2.6347644288634613, 2.6889631161384187, 2.5341651027895726, 2.751779195248792, 2.6879101834415935, 2.5786848867894068, 2.410367138740376, 2.6974233958671343, 2.598257971867959, 2.688643595339004, 2.4851284768124593, 2.291042579723468]",0.27649624153118146,0.24222566392176184,0.010921485722064972
d16_h32,16,32,16,300,0.003,256,0,200,0.8125,-0.597738474789896,-0.044117647058823525,0.7328498338840463,1.9860083072183443,0.5439031697219242,1.354043336099049,"[2.693089595925033, 2.564535824160691, 2.5525285298250693, 2.601258173391991, 2.6740848261770265, 2.7332906715836636, 2.592579200652956, 2.8148516558499685, 2.73111648376876, 2.615690779193248, 2.4519235412327594, 2.7222190285615993, 2.6632129768405988, 2.75240815698737, 2.569234459593824, 2.3220349882846976]",0.39606315238203116,0.2586421046169678,0.009557638317346573
d16_h32,16,32,16,300,0.003,256,0,300,0.8125,-0.5987449211008022,-0.044117647058823525,0.7343888488789767,1.9940103704412127,0.5964415588299566,1.3615445063890639,"[2.69651467861588, 2.5669000309558783, 2.557057449722325, 2.612017632873128, 2.6826362921464137, 2.7414779737283093, 2.6031294423426345, 2.82697011009003, 2.7401252222859425, 2.621781732417393, 2.461843102089792, 2.726498661385553, 2.675252219164302, 2.76718458836872, 2.5859047879656605, 2.330091864526756]",0.19330755795641444,0.29487086646101957,0.009538095444440842
d16_h32,16,32,16,300,0.003,256,1,0,0.125,-0.7578874062364758,-0.0823529411764706,3.7435647138489627,3.8081633670665846,3.2404047303175294,3.097073320165614,"[2.3220606097089855, 2.3285387351638516, 2.347841634877482, 2.288932521015918, 2.35342353650202, 2.3113277118477766, 2.334852996814341, 2.3120681452540537, 2.2620892330163906, 2.3315213642523136, 2.389169892217625, 2.293800792533097, 2.1914160731164913, 2.3739079533027896, 2.2511261185807423, 2.3478255008647997]",2.4934745925259856,2.5561864568461345,2.4694788455963135
d16_h32,16,32,16,300,0.003,256,1,1,0.125,-0.7270211372887879,0.07352941176470588,2.299527590087148,2.067733154501577,1.9764345696393584,1.88323519814959,"[2.3206211142413298, 2.299032821602006, 2.3651913143590444, 2.2747383106828067, 2.374578861754724, 2.3235987086828644, 2.3349730031303677, 2.2896331278525803, 2.258849771180395, 2.332818602313436, 2.3754977940597697, 2.3061320096846196, 2.1892001788818924, 2.376587482829516, 2.275596890195802, 2.366719019009379]",1.7531477356826495,1.7514407064427102,0.5570114850997925
d16_h32,16,32,16,300,0.003,256,1,2,0.125,-0.7348552736755285,-0.12058823529411765,2.0128912864230597,2.2027952492382896,1.8096302855328195,1.7841783179960813,"[2.3514610279572667, 2.307983408483696, 2.4219159094940723, 2.327256329746022, 2.4161332681511234, 2.358694923275422, 2.349631580205105, 2.3192195395827757, 2.2975428311536734, 2.3587865224601834, 2.399228725990364, 2.327638891674386, 2.22462837361738, 2.4077339525774493, 2.294056558482678, 2.397826573127333]",1.61716721901427,1.5885498386400825,0.31628966331481934
d16_h32,16,32,16,300,0.003,256,1,5,0.3125,-0.80141219679086,-0.09411764705882353,1.7836413891444982,2.097964684058107,1.4812899537517792,1.3781198550727551,"[2.382421519019111, 2.3254256910977467, 2.4619342757618488, 2.356854288484467, 2.430520017947085, 2.354195711140401, 2.3679402981334183, 2.3625370597326856, 2.3523381914131187, 2.3757619481411325, 2.436320077299863, 2.347606312499226, 2.261860813330695, 2.4757203421345815, 2.3106066061797326, 2.422964206528381]",1.0968189821934222,1.1240564585837172,0.120266392827034
d16_h32,16,32,16,300,0.003,256,1,10,0.4375,-0.8137850716770697,-0.06764705882352941,1.56109657787829,1.473117479377984,1.1312291507126777,1.0100904531635952,"[2.405848868673868, 2.3755939261131993, 2.504149288433122, 2.4023856923747573, 2.4797521678690697, 2.4048374365076843, 2.428337982211858, 2.407119783794853, 2.4507027659324927, 2.389289203713547, 2.4982989771539503, 2.3883696154792107, 2.3462657187947173, 2.540175051218584, 2.3424020090351303, 2.449975720431351]",0.8325542023002301,0.8424307612555795,0.04601076617836952
d16_h32,16,32,16,300,0.003,256,1,25,0.5625,-0.6567778767710724,0.01764705882352941,1.1326069647528603,1.0983888063282046,0.820904701469208,0.6846348145266962,"[2.4263373458403157, 2.3896110551648335, 2.490393868893311, 2.437712973712282, 2.5087299744158935, 2.4496310584723093, 2.4668173927211456, 2.4532782022345287, 2.547299422892587, 2.437173549093138, 2.5413164825753505, 2.4253510456747382, 2.3898019320908563, 2.564666985838183, 2.35782846798089, 2.451395095750973]",0.5489638373260658,0.5070133491814293,0.019565420225262642
d16_h32,16,32,16,300,0.003,256,1,50,0.75,-0.5550777050131411,-0.10588235294117648,1.3454371701172423,1.31509994122239,0.816670271981158,1.0390863031594353,"[2.463577114510701, 2.4068839536351576, 2.4881441290418778, 2.4848423429955457, 2.5353592223810058, 2.4762765055144196, 2.493352482950797, 2.4851392092202325, 2.5882257674986273, 2.479825710298526, 2.5962255567596118, 2.457076747872122, 2.431236827885115, 2.5903808777116524, 2.3732896017043803, 2.4547763311260726]",0.39749083802983426,0.38851423604717245,0.013647107407450676
d16_h32,16,32,16,300,0.003,256,1,100,1.0,-0.4616240956469971,-0.055882352941176466,0.8273567728162402,1.1518192374065088,0.6565926393214707,0.36423753041634754,"[2.5247142055341567, 2.441419125537271, 2.49300548475151, 2.5239408161490715, 2.564872076946995, 2.49285488927533, 2.528809071387138, 2.5051235320255922, 2.628191157210944, 2.5385597166386336, 2.6392248539817134, 2.517184505150373, 2.4669710463701717, 2.6261627783734274, 2.4122261561515717, 2.468248115040218]",0.009616554351970487,0.009616554351970487,0.009616554714739323
d16_h32,16,32,16,300,0.003,256,1,200,1.0,-0.41796937078253477,0.02941176470588235,0.9130938992791631,1.046565073033118,0.634267064302809,0.24499413800210285,"[2.5597998990031248, 2.4606817873661537, 2.5102953876185303, 2.5570509750781003, 2.593401805285047, 2.525070132898008, 2.5605200318888675, 2.5297637404460716, 2.6576275899988016, 2.614505496492936, 2.6866524053906753, 2.5667060364559493, 2.49340887417399, 2.6545876860055837, 2.4459878102284853, 2.4815049976230568]",0.008042446134179513,0.008042446134179513,0.00804244726896286
d16_h32,16,32,16,300,0.003,256,1,300,1.0,-0.42250626050556295,0.02941176470588235,0.9189534979108253,1.0455820097730808,0.6111952824269653,0.502975846026172,"[2.5650490917152986, 2.462348838978175, 2.5136705333203664, 2.5627200172283264, 2.5984081186536288, 2.5333369741615086, 2.5667241191985943, 2.537568738206921, 2.6636194593986007, 2.6305785839025257, 2.6988233414630343, 2.575377439299913, 2.499010921800328, 2.659982685335428, 2.454351183091667, 2.4839027595292946]",0.0614521088526169,0.007902850696127055,0.007902851328253746
d16_h32,16,32,16,300,0.003,256,2,0,0.125,-0.7545454688136444,0.011764705882352941,6.232071320572717,6.540589186178087,5.027091325150209,4.699253853429,"[2.2729073819818777, 2.3423851471691775, 2.2480318941911173, 2.300972301659253, 2.309205218950963, 2.331035170145028, 2.3199725734721777, 2.237881740983238, 2.2802185250657607, 2.2903390633792333, 2.3213254249416297, 2.319886211545027, 2.336611174714579, 2.3670954918912916, 2.242738854061484, 2.2650650518620874]",2.7770487378040025,2.971782322235166,7.657608509063721
d16_h32,16,32,16,300,0.003,256,2,1,0.1875,-0.6339186674010993,-0.15,4.289316196701038,3.3531291648099915,2.7701547963440936,2.628633385008933,"[2.2881044087051374, 2.3468127066635285, 2.262109313786249, 2.313462326502056, 2.3400311739035455, 2.341581394822118, 2.3245221330921053, 2.2492229022242487, 2.283920870350642, 2.3095434874251413, 2.335554425134078, 2.3100479551650177, 2.3341268689260075, 2.362017242764198, 2.245578958333092, 2.2643851833309894]",1.8643839753066247,1.9204258940003052,0.6073432564735413
d16_h32,16,32,16,300,0.003,256,2,2,0.4375,-0.6282705574426009,-0.14705882352941177,2.8979639487454194,2.5723915719396957,1.9434842228681228,1.801098929539467,"[2.314711908925275, 2.3734418371321686, 2.253560343285306, 2.3278010298142346, 2.340813430873323, 2.356284162806445, 2.3365009720154415, 2.2528374393978035, 2.290296893379391, 2.311458870212515, 2.3414594597975054, 2.305258570362479, 2.3427165274343444, 2.3640162960159214, 2.255668717540607, 2.266461985624933]",1.29820380078389,1.3000653706644116,0.5432772040367126
d16_h32,16,32,16,300,0.003,256,2,5,0.6875,-0.6031289307089498,-0.3411764705882353,1.352703596346618,2.3712006909792778,0.899305164947874,0.6426576934722796,"[2.4331820153082946, 2.4448726590881913, 2.293731073076118, 2.4144801328367094, 2.3669312982429496, 2.464439273114952, 2.4261877422230533, 2.301428573511948, 2.3169550346521963, 2.381365797146286, 2.399574020137751, 2.3796924477828516, 2.433942249061664, 2.397092163413563, 2.2870355047189315, 2.3171830885365208]",0.5378507415945298,0.5262836940285269,0.15626418590545654
d16_h32,16,32,16,300,0.003,256,2,10,0.875,-0.5302157826561842,-0.2441176470588235,0.9776288476723092,1.964561246281497,0.6028779559734011,0.6446392263039787,"[2.5065661854856778, 2.4793256688225678, 2.311162825131306, 2.4329999379183405, 2.368299729613553, 2.556632799708944, 2.472509567468181, 2.319668667460557, 2.3348527476508605, 2.4174223893580953, 2.495180955272717, 2.412843236375566, 2.482365427014371, 2.4781261446928373, 2.296312466843035, 2.3376273322657513]",0.23478870659551576,0.2432707036669244,0.08077529072761536
d16_h32,16,32,16,300,0.003,256,2,25,1.0,-0.46757649621519204,-0.24705882352941175,0.8819013044449197,1.5906971119313322,0.5516361989613127,0.38654122756262,"[2.5809069588165947, 2.5525459520740386, 2.360780097202916, 2.4641725415549565, 2.3856326579176956, 2.6748696628051922, 2.515889308597639, 2.365496256173801, 2.4208566237495126, 2.4559475454776427, 2.5840752580920663, 2.500213229691375, 2.528702076246063, 2.5377348679847125, 2.3253382466367682, 2.361331943888742]",0.022142694362613277,0.022142694362613277,0.022142695263028145
d16_h32,16,32,16,300,0.003,256,2,50,1.0,-0.44504930149008676,-0.2764705882352941,0.9754418633276619,1.2177382272969073,0.38993973436337703,0.423069434299554,"[2.6360637349881224, 2.5823304812297603, 2.4087921031285213, 2.5000109529010137, 2.42497131684307, 2.748453180391132, 2.547923815229188, 2.4184918646448903, 2.499870016726511, 2.4746246819876507, 2.6547924551741375, 2.561529836586872, 2.552328906262163, 2.5752072659377805, 2.3554601111826416, 2.385066962193903]",0.03683297846268812,0.014141738055531893,0.014141734689474106
d16_h32,16,32,16,300,0.003,256,2,100,1.0,-0.4256740960326212,-0.2411764705882353,1.0526393804189234,1.1000497098891946,0.4554058870851909,0.4414732994858238,"[2.7009419125815253, 2.62302979757826, 2.471527647568936, 2.544071223492514, 2.4807963174059737, 2.795299503308494, 2.5889456633485377, 2.4599369319958697, 2.566467442478885, 2.5088419479297452, 2.7216861248109634, 2.6191011434333453, 2.598106652340079, 2.627998790988693, 2.391851872349108, 2.413082087294925]",0.011186682540366134,0.03774349781362752,0.011186680756509304
d16_h32,16,32,16,300,0.003,256,2,200,1.0,-0.437046730309323,-0.21764705882352942,1.1655995139991469,1.238103678262467,0.4023284168042161,0.14541073501769022,"[2.7305869161805365, 2.6622638671785004, 2.5175400106500145, 2.580809196228496, 2.540896609829495, 2.8303400261531886, 2.63090070012002, 2.5042337932946865, 2.6202059631379124, 2.5473000583566385, 2.7664248377027385, 2.675869528641852, 2.6435719987177104, 2.6725243764646525, 2.4400799442681986, 2.454069637830564]",0.009696021751909195,0.03643778578872485,0.009696021676063538
d16_h32,16,32,16,300,0.003,256,2,300,1.0,-0.44266021003520506,-0.21764705882352942,1.1744630420805195,1.249839271634268,0.5373339512358672,0.330678667204325,"[2.7313229945155664, 2.6668428447484973, 2.523390461620774, 2.5874949901824333, 2.551254791143447, 2.83650213848498, 2.638769049380876, 2.516649014279646, 2.6295894104326094, 2.5573477082257488, 2.774227392017277, 2.6892473486772417, 2.6492457975332773, 2.681114320820065, 2.4515885052811424, 2.462546525169505]",0.03744505240833834,0.009747464881552766,0.009747463278472424
d16_h64,16,64,24,400,0.003,256,0,0,0.0625,-0.7376959472918192,0.2323529411764706,8.491987118150647,8.21742493697961,8.151130612156178,7.982734186986976,"[2.745778195016477, 2.8310762137613117, 2.8338624936207153, 2.853029623867054, 2.820146449170066, 2.831730805627797, 2.874744460854728, 2.7926395768922383, 2.823143612579426, 2.849880156498712, 2.8060379811916123, 2.83668178200899, 2.858610790648328, 2.783561753681055, 2.8395693746452566, 2.8433608323667623]",7.485401220028219,7.437821674477007,9.741132736206055
d16_h64,16,64,24,400,0.003,256,0,1,0.3125,-0.6596160440071929,0.45294117647058824,7.073472451891304,6.516528902168847,5.976056322649118,6.247973821111148,"[2.7472096669801984, 2.8573400291727435, 2.8458171014535134, 2.863049683648822, 2.825481697765951, 2.8305732213829735, 2.884672184787985, 2.7925803656131944, 2.846206860045987, 2.8762509759519603, 2.867432094616885, 2.8629106905684987, 2.8889391729128495, 2.8172062804494806, 2.8715178284489937, 2.864556109115882]",4.1010553706929285,4.26645394177532,1.6010160446166992
d16_h64,16,64,24,400,0.003,256,0,2,0.25,-0.7027024081492719,0.5205882352941177,7.443933003874987,6.840150346215066,6.814744018628542,5.989356548156813,"[2.756329712947008, 2.8773818755520955, 2.8618300599701887, 2.880603870584838, 2.8308447849718448, 2.8527189460388827, 2.902739282242444, 2.817993445939353, 2.8719721205734454, 2.8974734501716477, 2.8871541302958783, 2.9017819164121312, 2.914046054030095, 2.866918616803492, 2.880220164169569, 2.8879977865155504]",4.4423430341265195,4.837294397746955,1.19831120967865
