pathology,seed,epoch,train_loss,eval_loss,pair_acc,pair_sep,mean_dd_score,mean_incorrect,pct_negative_trace,auc
healthy_baseline,2,20,960.9716796875,967.7113037109375,0.08333333333333333,-0.44190323665493947,0.1970719423559274,0.16118661814626858,0.875,0.5736714975845411
healthy_baseline,2,30,637.3284912109375,606.7861328125,0.16666666666666666,-0.3668185461631313,0.28389718356553506,0.1611764363618341,0.9583333333333334,0.7464522946859904
healthy_baseline,2,50,10.683939933776855,11.868053436279297,0.7083333333333334,-0.25366037509091544,0.5105771921769692,0.16085082446871465,0.9583333333333334,0.945727657004831
healthy_baseline,2,75,8.038448333740234,7.974236965179443,0.9166666666666666,-0.3645691837420149,0.6902795155817781,0.1615065266656016,0.9583333333333334,0.9581823671497585
healthy_baseline,2,100,3.9272279739379883,4.409196376800537,0.9166666666666666,-0.3863075937403673,0.8628516992106441,0.16223754478975402,1.0,0.9559178743961353
healthy_baseline,2,150,0.8453131318092346,1.2475858926773071,0.9166666666666666,-0.2683007023681834,1.1045760438387575,0.16020491822850755,1.0,0.9735809178743962
healthy_baseline,2,200,0.156096950173378,1.2535134553909302,1.0,-0.18773457770953472,1.2412755707846446,0.16053327909725823,1.0,0.9842240338164251
lr_too_low,0,0,221320871936.0,210029969408.0,0.0,-0.5316445362958541,0.14861994977740664,0.16236764886155997,0.4583333333333333,0.47207125603864736
lr_too_low,0,1,208662577152.0,198002278400.0,0.0,-0.5316535401367365,0.14861329990334007,0.16236744959233204,0.4583333333333333,0.4719957729468599
lr_too_low,0,2,196709679104.0,186653753344.0,0.0,-0.5316585759645102,0.1486068225116883,0.16236715449059735,0.4583333333333333,0.47192028985507245
lr_too_low,0,3,185351880704.0,175886123008.0,0.0,-0.5316641511065772,0.14859994581359268,0.16236685433809464,0.4583333333333333,0.47184480676328505
lr_too_low,0,4,174548156416.0,165629952000.0,0.0,-0.5316704937228216,0.1485929713266917,0.16236664101860623,0.4583333333333333,0.4717693236714976
lr_too_low,0,5,164294606848.0,155939110912.0,0.0,-0.5316753856984439,0.1485860761181607,0.16236642320740297,0.4583333333333333,0.4717693236714976
lr_too_low,0,7,145152901120.0,137692037120.0,0.0,-0.5316878492710818,0.14857070038606002,0.16236606419124502,0.4583333333333333,0.47146739130434784
lr_too_low,0,10,119524163584.0,113199751168.0,0.0,-0.5316999355852081,0.14854710083609157,0.16236534317498558,0.4583333333333333,0.47131642512077293
lr_too_low,0,15,82566045696.0,77754040320.0,0.0,-0.5317137689706589,0.14850693275668425,0.16236474598959144,0.4583333333333333,0.47101449275362317
lr_too_low,0,20,51320733696.0,48142229504.0,0.0,-0.5317237252948642,0.14846738894626854,0.16236483091361606,0.4583333333333333,0.47078804347826086
lr_too_low,0,30,14300515328.0,13944638464.0,0.0,-0.531772202653492,0.1483873489636035,0.1623654865478606,0.4583333333333333,0.4704861111111111
lr_too_low,0,50,1429286528.0,1791480064.0,0.0,-0.5319115676265057,0.14822700487963872,0.16237717510886535,0.5,0.46950483091787437
lr_too_low,0,75,369128416.0,549312576.0,0.0,-0.5326707706389583,0.14818260230451744,0.16238675076763787,0.5,0.46905193236714976
lr_too_low,0,100,172688624.0,301825184.0,0.0,-0.5332239774911026,0.1481420063394171,0.16239125631216517,0.5,0.46882548309178745
lr_too_low,0,150,74805424.0,168981568.0,0.0,-0.5339945902441724,0.14811097642269497,0.16238521534742648,0.5,0.46844806763285024
lr_too_low,0,200,45089532.0,122501176.0,0.0,-0.5343223914521097,0.14812035250097408,0.162385174664368,0.5,0.46875
lr_too_low,1,0,355938402304.0,378644594688.0,0.125,-0.6078402934366316,0.19109861137487708,0.1515494353727042,0.5416666666666666,0.5726902173913043
lr_too_low,1,1,333572210688.0,354977579008.0,0.125,-0.6078662031352146,0.19109968798284305,0.15154845208184933,0.5416666666666666,0.5726902173913043
lr_too_low,1,2,312210554880.0,332474122240.0,0.125,-0.6078927439386337,0.19110106924269546,0.1515474027316733,0.5416666666666666,0.5727657004830918
lr_too_low,1,3,291890954240.0,311073210368.0,0.125,-0.6079183792703649,0.19110252655514773,0.15154633743082666,0.5416666666666666,0.5726902173913043
lr_too_low,1,4,272551526400.0,290638823424.0,0.125,-0.6079450771566806,0.19110397434703397,0.15154522800595013,0.5416666666666666,0.5726902173913043
lr_too_low,1,5,254167842816.0,271160279040.0,0.125,-0.6079723586761125,0.1911056170467221,0.15154411388552802,0.5416666666666666,0.5726902173913043
lr_too_low,1,7,220047753216.0,235236065280.0,0.125,-0.6080244716566034,0.1911103650089463,0.15154177189003282,0.5416666666666666,0.5728411835748792
lr_too_low,1,10,175209365504.0,187990147072.0,0.125,-0.6081039198503607,0.19111997868284794,0.15153829257406407,0.5416666666666666,0.5729921497584541
lr_too_low,1,15,115679543296.0,125075562496.0,0.125,-0.6082358199726026,0.19114245490655868,0.15153287697292536,0.5416666666666666,0.5728411835748792
lr_too_low,1,20,71257481216.0,77640966144.0,0.125,-0.608357736855829,0.19117281263158467,0.1515278223356709,0.5416666666666666,0.5729921497584541
lr_too_low,1,30,17478541312.0,19471788032.0,0.125,-0.6085460813078788,0.1912359509866032,0.15151951093818142,0.5416666666666666,0.5730676328502415
lr_too_low,1,50,2756279552.0,3015174400.0,0.125,-0.6084252930121942,0.19134646082720794,0.15150855958017428,0.5416666666666666,0.573822463768116
lr_too_low,1,75,925382464.0,1089283072.0,0.125,-0.6082035079077317,0.1914886005167148,0.15150813405942898,0.5416666666666666,0.5751811594202898
lr_too_low,1,100,415216224.0,559303488.0,0.125,-0.6080786441177853,0.19160433934935558,0.15151570514081375,0.5416666666666666,0.5754076086956522
lr_too_low,1,150,169544912.0,282986272.0,0.125,-0.6074034071672347,0.19174591629363824,0.15153115461401706,0.5416666666666666,0.5757850241545893
lr_too_low,1,200,94319720.0,191272240.0,0.125,-0.6066737087400055,0.19184204431285537,0.1515407060685828,0.5416666666666666,0.5760114734299517
lr_too_low,2,0,130512379904.0,135130357760.0,0.041666666666666664,-0.5273726616237503,0.14954592430283786,0.16125536233333565,0.3333333333333333,0.49622584541062803
lr_too_low,2,1,123618598912.0,128125935616.0,0.041666666666666664,-0.5273542387604919,0.14953933579850257,0.16125481022549018,0.3333333333333333,0.4961503623188406
lr_too_low,2,2,117025775616.0,121421561856.0,0.041666666666666664,-0.5273351688597332,0.1495331569441438,0.16125425443159674,0.3333333333333333,0.4960748792270531
lr_too_low,2,3,110710030336.0,114994864128.0,0.041666666666666664,-0.5273147093877469,0.14952718859997347,0.16125371188284499,0.3333333333333333,0.4961503623188406
lr_too_low,2,4,104662917120.0,108812337152.0,0.041666666666666664,-0.5272987128916609,0.1495210184126859,0.16125315076314597,0.3333333333333333,0.4960748792270531
lr_too_low,2,5,98895446016.0,102907166720.0,0.041666666666666664,-0.5272811846619239,0.14951487486856455,0.1612526234780823,0.3333333333333333,0.4960748792270531
lr_too_low,2,7,88085012480.0,91780816896.0,0.041666666666666664,-0.5272484661506526,0.14950288350208138,0.1612516793368078,0.3333333333333333,0.4961503623188406
lr_too_low,2,10,73586409472.0,76829646848.0,0.041666666666666664,-0.527203519419078,0.14948660645635767,0.16125028704654729,0.3333333333333333,0.49622584541062803
lr_too_low,2,15,53420236800.0,56092282880.0,0.041666666666666664,-0.5271351739401963,0.14946535748233017,0.1612486604871156,0.3333333333333333,0.4963768115942029
lr_too_low,2,20,37467070464.0,39517155328.0,0.041666666666666664,-0.527099834163625,0.1494494583861419,0.1612474893549723,0.3333333333333333,0.4963768115942029
lr_too_low,2,30,15905711104.0,16997637120.0,0.041666666666666664,-0.5270683705605655,0.1494400922726336,0.16124615960697133,0.3333333333333333,0.49645229468599034
lr_too_low,2,50,1535407616.0,1474032512.0,0.041666666666666664,-0.5273155874706974,0.14941357192069907,0.16124258419054166,0.3333333333333333,0.49667874396135264
lr_too_low,2,75,219664368.0,198792448.0,0.041666666666666664,-0.5266980718604723,0.14911154524750672,0.1612416034389973,0.3333333333333333,0.49509359903381644
lr_too_low,2,100,86821424.0,85208224.0,0.041666666666666664,-0.5261771395380264,0.14888876335805246,0.16123757010354925,0.3333333333333333,0.49403683574879226
lr_too_low,2,150,34284200.0,41643820.0,0.041666666666666664,-0.5252515502774582,0.14858626494279611,0.16123345013512527,0.3333333333333333,0.49358393719806765
lr_too_low,2,200,18663842.0,26558514.0,0.041666666666666664,-0.5243101593688415,0.14837114298454732,0.1612273515138098,0.3333333333333333,0.49335748792270534
lr_too_high,0,0,221320871936.0,210029969408.0,0.0,-0.5316445362958541,0.14861994977740664,0.16236764886155997,0.4583333333333333,0.47207125603864736
lr_too_high,0,1,493169856.0,516657440.0,0.16666666666666666,-0.5464749954967266,0.3040567953935094,0.16200377138700128,0.875,0.7259963768115942
lr_too_high,0,2,17397332.0,17562302.0,0.625,-0.45186108927662955,0.5243665637862747,0.1629689152005449,1.0,0.883756038647343
lr_too_high,0,3,291255.46875,303835.125,0.9166666666666666,-0.3106083129867126,0.7033704449973736,0.1646447744856955,1.0,0.9579559178743962
lr_too_high,0,4,95796.4609375,88567.0703125,0.9166666666666666,-0.11479560329438249,0.869068109347868,0.16457385456691892,1.0,0.9873188405797102
lr_too_high,0,5,28404.431640625,28525.24609375,1.0,-0.039396333491586055,1.02878745746713,0.16701262917261336,1.0,0.9941878019323671
lr_too_high,0,7,132.86178588867188,120.22904968261719,1.0,-0.04322987505965259,1.2724956362251678,0.16953659713046268,1.0,0.9941123188405797
lr_too_high,0,10,412.3801574707031,415.30712890625,1.0,-0.08367476048275774,1.4740980924463394,0.17104368911750764,1.0,0.9945652173913043
lr_too_high,0,15,7.859388828277588,7.622409820556641,1.0,-0.043301898709703024,1.741571495847315,0.1679804086754126,1.0,0.9963013285024155
lr_too_high,0,20,7.2842888832092285,6.842547416687012,1.0,-0.026724664941761567,1.8865286466283504,0.17350217416563365,1.0,0.9965277777777778
lr_too_high,0,30,5.872041702270508,5.65504789352417,1.0,-0.16850384423957493,2.1048858003849062,0.17928219883529498,1.0,0.9969806763285024
lr_too_high,0,50,0.5592864155769348,0.7792615294456482,1.0,0.06875806192983275,2.194311967254341,0.18786876930433158,1.0,0.9978864734299517
lr_too_high,0,75,0.11485393345355988,0.2849500775337219,1.0,0.08412668649909916,2.1648920484584435,0.19284287163033892,1.0,0.998112922705314
lr_too_high,0,100,0.11196236312389374,0.3074877858161926,1.0,0.06210911290359028,2.1515191389521537,0.19438754629185745,1.0,0.9970561594202898
lr_too_high,0,150,0.03923676908016205,0.2283414900302887,1.0,-0.06764938831951306,2.1262543695939553,0.1994675613392367,1.0,0.9937349033816425
lr_too_high,0,200,0.01755577139556408,0.20610716938972473,1.0,-0.1878923868830346,2.1181893361935966,0.19912090771466345,1.0,0.9890549516908212
lr_too_high,1,0,355938402304.0,378644594688.0,0.125,-0.6078402934366316,0.19109861137487708,0.1515494353727042,0.5416666666666666,0.5726902173913043
lr_too_high,1,1,4439910400.0,4667803136.0,0.2916666666666667,-0.5191752275690867,0.3268774978219953,0.1539610917593175,0.875,0.738149154589372
lr_too_high,1,2,19685030.0,21094132.0,0.4166666666666667,-0.6113447314774838,0.5226352675814611,0.1575038789174379,0.9583333333333334,0.8512228260869565
lr_too_high,1,3,2453951.75,2590408.5,0.75,-0.4810651406541124,0.7319043286719578,0.15862570183356095,0.9583333333333334,0.9338768115942029
lr_too_high,1,4,167095.71875,181124.34375,0.9166666666666666,-0.43709411936428477,0.881275602866237,0.15927811885912213,0.9583333333333334,0.9322161835748792
lr_too_high,1,5,26217.951171875,26846.861328125,0.9166666666666666,-0.36861691852730616,1.0258366721690926,0.1609224754651332,1.0,0.9556159420289855
lr_too_high,1,7,282.3151550292969,295.4144287109375,1.0,-0.18390676970436204,1.2509566248794748,0.16385715084551733,1.0,0.9858846618357487
lr_too_high,1,10,7.316753387451172,7.30179500579834,1.0,-0.039595082135986004,1.4414830693736593,0.16514285359932251,1.0,0.9944142512077294
lr_too_high,1,15,4040.53173828125,4133.73583984375,1.0,0.041471791334488195,1.6479408808447165,0.16934714429978595,1.0,0.9963013285024155
lr_too_high,1,20,14.337296485900879,16.79652214050293,1.0,0.09692613724748839,1.846928845853043,0.1720721100722533,1.0,0.9975845410628019
lr_too_high,1,30,2.5126962661743164,2.754903554916382,1.0,0.2062009335519484,1.9989733907265324,0.17570527292508775,1.0,0.9990942028985508
lr_too_high,1,50,0.7982434630393982,1.2512673139572144,1.0,0.29779466756475514,2.0639209817105293,0.18797507565575508,1.0,0.9996225845410628
lr_too_high,1,75,0.14145494997501373,0.5086638331413269,1.0,0.2665240289292685,2.030092167096468,0.1918443027071211,1.0,0.9993961352657005
lr_too_high,1,100,0.06951691955327988,0.4193950891494751,1.0,0.2565315929164855,2.018323680650487,0.19917752087614501,1.0,0.9993961352657005
lr_too_high,1,150,0.01908869855105877,0.3885332942008972,1.0,0.1702518407456033,1.9984725213864756,0.20169929529368083,1.0,0.9989432367149759
lr_too_high,1,200,0.010519042611122131,0.382897287607193,1.0,0.06293747859643839,1.9973046734836766,0.2006480667158184,1.0,0.9984903381642513
lr_too_high,2,0,130512379904.0,135130357760.0,0.041666666666666664,-0.5273726616237503,0.14954592430283786,0.16125536233333565,0.3333333333333333,0.49622584541062803
lr_too_high,2,1,1140840960.0,1087912704.0,0.20833333333333334,-0.45869245084985744,0.24496226763329979,0.1580402148933906,0.9166666666666666,0.6232638888888888
lr_too_high,2,2,17095802.0,16513463.0,0.4166666666666667,-0.28417591789566865,0.4702771009651998,0.15768017651969468,1.0,0.8915307971014492
lr_too_high,2,3,911495.0,1005382.5,0.9166666666666666,-0.18308356650986785,0.6609116212862866,0.1596589887903506,1.0,0.9737318840579711
lr_too_high,2,4,1226.4373779296875,1233.316650390625,1.0,-0.07625196310149185,0.8363287004911829,0.16060658038770098,1.0,0.9883001207729468
lr_too_high,2,5,2393.276611328125,2499.0986328125,1.0,-0.11187170311268374,0.9937724267519505,0.16111931314124747,1.0,0.9935084541062802
lr_too_high,2,7,416.3484191894531,388.5728759765625,1.0,-0.14118287903958437,1.2431647441867635,0.1639383439395694,1.0,0.9940368357487923
lr_too_high,2,10,125.35518646240234,124.313720703125,1.0,-0.07898550922357706,1.543845112627033,0.1659931724942614,1.0,0.9941878019323671
lr_too_high,2,15,3.521808624267578,3.4723916053771973,1.0,-0.09493366350239124,1.7567307403847081,0.16967854449877065,1.0,0.9929800724637681
lr_too_high,2,20,163.5374298095703,162.39480590820312,1.0,-0.1662543971272148,1.9104891669253592,0.17178127421840408,1.0,0.9925271739130435
lr_too_high,2,30,2.2546210289001465,2.3280346393585205,1.0,-0.10046989239839133,2.0757586936118564,0.18338469072765953,1.0,0.9904136473429952
lr_too_high,2,50,0.6178019046783447,0.8761699795722961,1.0,-0.042570152133067474,2.135013765936901,0.18698549095007624,1.0,0.9933574879227053
lr_too_high,2,75,0.07542227953672409,0.3921833634376526,1.0,-0.0721479018737527,2.094917213948044,0.1893448703547246,1.0,0.9926781400966184
lr_too_high,2,100,0.06626953184604645,0.37452349066734314,1.0,-0.10823033731775572,2.07582187343875,0.19311073791716374,1.0,0.9910175120772947
lr_too_high,2,150,0.008052953518927097,0.3184400200843811,1.0,-0.12848885878802524,2.076591683420619,0.19675120659754267,1.0,0.9907155797101449
lr_too_high,2,200,0.027370106428861618,0.31587517261505127,1.0,-0.10777329035042582,2.074419259898218,0.1958286299015017,1.0,0.9915458937198067
no_skip,0,0,8.509766578674316,7.991753578186035,0.0,-0.5316445274865438,0.14861995033486483,0.16236764935925344,0.4583333333333333,0.47207125603864736
no_skip,0,1,8.417961120605469,7.909724712371826,0.0,-0.5324635376597465,0.14795278431191194,0.16232975593964116,0.4583333333333333,0.4695803140096618
no_skip,0,2,8.260137557983398,7.770244598388672,0.0,-0.536665103624565,0.14705302675824528,0.16234703735934092,0.4583333333333333,0.4670138888888889
no_skip,0,3,7.9020586013793945,7.462471008300781,0.0,-0.5438669486303382,0.14559166864199266,0.16237419878930537,0.5416666666666666,0.4639945652173913
no_skip,0,4,7.293738842010498,7.027695655822754,0.0,-0.5506778712860468,0.1441819764983442,0.1623869942546394,0.5416666666666666,0.46293780193236717
no_skip,0,5,6.919002056121826,6.695770740509033,0.0,-0.5511662626056039,0.143961903034348,0.16234367134773964,0.5416666666666666,0.4613526570048309
no_skip,0,7,5.23281717300415,5.179187297821045,0.0,-0.5498532993678624,0.1436480923129261,0.16226604224143243,0.5,0.4600694444444444
no_skip,0,10,4.007790565490723,4.031150817871094,0.0,-0.5466016602467941,0.1423251705448485,0.16209020233655644,0.5416666666666666,0.45795591787439616
no_skip,0,15,3.261394500732422,3.361971616744995,0.0,-0.5416522270900609,0.1424934021841876,0.16211277678523808,0.5,0.4571256038647343
no_skip,0,20,2.075913190841675,2.2370712757110596,0.0,-0.5439121347161721,0.1434443550502291,0.1618854731346262,0.5,0.46059782608695654
no_skip,0,30,1.5681920051574707,1.7718533277511597,0.0,-0.5490546642910252,0.143979194452368,0.16181613241222825,0.5,0.4635416666666667
no_skip,0,50,1.2393403053283691,1.5882004499435425,0.0,-0.5522148699600711,0.14317473956196672,0.16190939637450177,0.5,0.4590126811594203
no_skip,0,75,0.9256439805030823,1.4827497005462646,0.0,-0.5583354593845932,0.14337547522545183,0.16193616739326835,0.5,0.4628623188405797
no_skip,0,100,0.7597752213478088,1.4388537406921387,0.0,-0.5626333417492531,0.14419025949775213,0.16159422889728628,0.5,0.4670138888888889
no_skip,0,150,0.5296666026115417,1.4136985540390015,0.0,-0.5626193143047263,0.14427469121677297,0.16109404688940612,0.5,0.4709390096618358
no_skip,0,200,0.38983914256095886,1.4315654039382935,0.0,-0.5606753761776352,0.14408585813314032,0.1610992055169773,0.5416666666666666,0.4702596618357488
no_skip,1,0,5.688031196594238,6.079995155334473,0.125,-0.6078403264461517,0.19109860820002056,0.15154943610190452,0.5416666666666666,0.5726902173913043
no_skip,1,1,5.680116653442383,6.0690388679504395,0.125,-0.6046753330181399,0.19128783689848317,0.15154124524390472,0.5416666666666666,0.5732940821256038
no_skip,1,2,5.669453144073486,6.053736686706543,0.125,-0.6028967968128692,0.19189983672849356,0.15155525743714676,0.5416666666666666,0.5754830917874396
no_skip,1,3,5.657734394073486,6.03652811050415,0.125,-0.6012803707537142,0.19260055455699285,0.15156706371439543,0.5416666666666666,0.576237922705314
no_skip,1,4,5.637210369110107,6.010568141937256,0.125,-0.5997619243746044,0.19304515745481846,0.15161732546456416,0.5416666666666666,0.5771437198067633
no_skip,1,5,5.53187894821167,5.899384498596191,0.125,-0.5980158208969201,0.1937320676672528,0.15170582925805298,0.5416666666666666,0.5782004830917874
no_skip,1,7,4.450912952423096,4.80021858215332,0.125,-0.5879699773549122,0.1961340246118779,0.15193215451880782,0.5416666666666666,0.5871074879227053
no_skip,1,10,3.8273673057556152,4.146492958068848,0.125,-0.5872673589655123,0.1960194469710511,0.15189843039722062,0.5416666666666666,0.5880132850241546
no_skip,1,15,2.8761608600616455,3.1307015419006348,0.125,-0.5887550147391118,0.19495850134686224,0.1516077809136689,0.5416666666666666,0.589447463768116
no_skip,1,20,1.97248375415802,2.178501844406128,0.125,-0.5971774909913642,0.19130324252145262,0.15140128411570022,0.5416666666666666,0.5814462560386473
no_skip,1,30,1.5830979347229004,1.8979370594024658,0.125,-0.5986946091900215,0.19014637905513623,0.15120708386826484,0.5416666666666666,0.5812952898550725
no_skip,1,50,1.1940791606903076,1.709780216217041,0.125,-0.6006152604287861,0.19062436868162816,0.15088814790858285,0.5416666666666666,0.5851449275362319
no_skip,1,75,0.9762279987335205,1.689944863319397,0.125,-0.6002740959483204,0.19192976220886107,0.15075899675343027,0.5416666666666666,0.5883152173913043
no_skip,1,100,0.7620896697044373,1.7479008436203003,0.08333333333333333,-0.6015739234288101,0.19216095645584694,0.15073326982494764,0.5416666666666666,0.5893719806763285
no_skip,1,150,0.5109559893608093,1.9456517696380615,0.08333333333333333,-0.604249502152048,0.19048400643845617,0.15073381345860834,0.5416666666666666,0.5869565217391305
no_skip,1,200,0.4047695994377136,2.178354501724243,0.08333333333333333,-0.5990723297302101,0.1909168570871984,0.15057730860846566,0.5416666666666666,0.5902022946859904
no_skip,2,0,5.67899227142334,5.750276565551758,0.041666666666666664,-0.5273726624528665,0.14954592537887593,0.16125536210495242,0.3333333333333333,0.49622584541062803
no_skip,2,1,5.67190408706665,5.741532325744629,0.041666666666666664,-0.525567599310181,0.149784978655941,0.16125804253795706,0.3333333333333333,0.49705615942028986
no_skip,2,2,5.661731719970703,5.728601932525635,0.041666666666666664,-0.5257891366483732,0.14989703011470376,0.1612697872924173,0.3333333333333333,0.4963013285024155
no_skip,2,3,5.650825500488281,5.713845252990723,0.041666666666666664,-0.5277071861827405,0.14971126788629732,0.16130209864152936,0.3333333333333333,0.49532004830917875
no_skip,2,4,5.643099784851074,5.703047752380371,0.041666666666666664,-0.5331832863140589,0.149431363868392,0.16131855081431049,0.3333333333333333,0.49494263285024154
no_skip,2,5,5.628061294555664,5.686248302459717,0.041666666666666664,-0.5368098039121988,0.14922150503631934,0.16137161371319372,0.3333333333333333,0.4936594202898551
no_skip,2,7,5.404374599456787,5.456793785095215,0.041666666666666664,-0.5366846473779255,0.14907160676578482,0.16161827178405844,0.3333333333333333,0.49230072463768115
